order_id,order_number,customer_id,order_date,status,subtotal,discount_percent,shipping_cost,tax_amount,total_amount,payment_method,shipping_method,promotion_id,notes
960,ORD-20230415-00960,108,2023-04-15,procesando,3467.71,19,440,728.22,3977.07,paypal,standard,,
961,ORD-20230525-00961,237,2023-05-25,cancelado,3617.75,2,360,759.73,4665.13,bank_transfer,pickup,,Nota del cliente: Llamar antes
962,ORD-20250803-00962,220,2025-08-03,pendiente,6359.26,12,260,1335.44,7191.59,cash_on_delivery,express,,
963,ORD-20230605-00963,30,2023-06-05,procesando,886.12,6,80,186.09,1099.04,debit_card,standard,,
964,ORD-20240123-00964,172,2024-01-23,procesando,3392.38,14,360,712.4,3989.85,credit_card,standard,,
965,ORD-20230605-00965,197,2023-06-05,entregado,1634.5,12,290,343.25,2071.61,cash_on_delivery,same_day,,
966,ORD-20250615-00966,8,2025-06-15,enviado,3846.52,18,390,807.77,4351.92,credit_card,same_day,,Nota del cliente: Dejar en portería
967,ORD-20240510-00967,305,2024-05-10,procesando,2209.35,0,180,463.96,2853.31,credit_card,same_day,9,
968,ORD-20250815-00968,45,2025-08-15,pendiente,354.62,12,470,74.47,856.54,credit_card,pickup,2,
969,ORD-20250825-00969,265,2025-08-25,entregado,2400.79,18,10,504.17,2482.82,paypal,express,,
970,ORD-20240227-00970,25,2024-02-27,procesando,2583.3,8,100,542.49,3019.13,credit_card,same_day,,Nota del cliente: Entregar por la tarde
971,ORD-20240525-00971,49,2024-05-25,cancelado,1480.15,7,450,310.83,2137.37,debit_card,standard,7,
972,ORD-20241206-00972,206,2024-12-06,procesando,1335.64,6,230,280.48,1765.98,debit_card,same_day,,
973,ORD-20240120-00973,166,2024-01-20,cancelado,142.71,14,70,29.97,222.7,cash_on_delivery,express,,
974,ORD-20250614-00974,80,2025-06-14,procesando,3200.15,4,400,672.03,4144.17,paypal,same_day,,
975,ORD-20240405-00975,132,2024-04-05,procesando,4113.19,17,120,863.77,4397.72,credit_card,same_day,8,
976,ORD-20240322-00976,89,2024-03-22,enviado,1703.52,4,80,357.74,2073.12,paypal,pickup,,
977,ORD-20240721-00977,207,2024-07-21,cancelado,3652.68,4,90,767.06,4363.63,debit_card,pickup,,
978,ORD-20250809-00978,256,2025-08-09,procesando,1391.61,3,150,292.24,1792.1,credit_card,standard,,
979,ORD-20240806-00979,174,2024-08-06,cancelado,646.09,19,370,135.68,1029.01,debit_card,express,,Nota del cliente: Entregar por la tarde
980,ORD-20230926-00980,269,2023-09-26,procesando,804.15,17,260,168.87,1096.31,debit_card,same_day,,
981,ORD-20251031-00981,61,2025-10-31,enviado,2577.84,5,20,541.35,3010.3,debit_card,pickup,7,Nota del cliente: Dejar en portería
982,ORD-20251024-00982,260,2025-10-24,pendiente,1923.86,7,200,404.01,2393.2,cash_on_delivery,same_day,3,
983,ORD-20241219-00983,310,2024-12-19,enviado,2470.48,6,500,518.8,3341.05,debit_card,express,,Nota del cliente: Dejar en portería
984,ORD-20241020-00984,331,2024-10-20,procesando,2762.16,16,20,580.05,2920.26,cash_on_delivery,express,,
985,ORD-20250918-00985,36,2025-09-18,enviado,1251.61,13,50,262.84,1401.74,debit_card,pickup,,
986,ORD-20240924-00986,210,2024-09-24,cancelado,4974.4,4,130,1044.62,5950.04,credit_card,same_day,,
987,ORD-20231022-00987,224,2023-10-22,enviado,2777.71,17,10,583.32,2898.82,paypal,same_day,,
988,ORD-20250205-00988,130,2025-02-05,entregado,2018.75,8,40,423.94,2321.19,cash_on_delivery,standard,3,
989,ORD-20250429-00989,46,2025-04-29,entregado,2701.26,20,300,567.26,3028.27,debit_card,express,,
990,ORD-20250726-00990,187,2025-07-26,cancelado,142.71,18,0,29.97,146.99,credit_card,express,,
991,ORD-20231110-00991,69,2023-11-10,entregado,137.29,4,70,28.83,230.63,debit_card,standard,,
992,ORD-20240126-00992,59,2024-01-26,entregado,4069.49,7,390,854.59,5029.22,paypal,express,,
993,ORD-20240428-00993,226,2024-04-28,entregado,2910.89,17,290,611.29,3317.33,paypal,express,,
994,ORD-20240128-00994,31,2024-01-28,pendiente,2569.88,8,0,539.67,2903.96,debit_card,express,,
995,ORD-20250702-00995,57,2025-07-02,pendiente,2556.09,6,470,536.78,3409.5,cash_on_delivery,express,,Nota del cliente: Llamar antes
996,ORD-20250430-00996,34,2025-04-30,pendiente,30.96,13,280,6.5,313.44,credit_card,express,10,Nota del cliente: Entregar por la tarde
997,ORD-20250416-00997,51,2025-04-16,pendiente,4313.69,0,100,905.87,5319.56,credit_card,same_day,,
998,ORD-20250731-00998,3,2025-07-31,entregado,999.63,5,330,209.92,1489.57,debit_card,same_day,,
999,ORD-20241109-00999,126,2024-11-09,pendiente,1707.45,8,160,358.56,2089.41,bank_transfer,pickup,,
1000,ORD-20250608-01000,226,2025-06-08,entregado,1277.73,18,370,268.32,1686.06,bank_transfer,same_day,,Nota del cliente: Dejar en portería
